no2,,,
2024,,,
annual mean,,,
ug m-3,,,
,,,
gridcode,x,y,no22024
341190,319500,805500,0.6879592
341191,320500,805500,0.7153891
341192,321500,805500,0.718245
341193,322500,805500,0.7205564
341194,323500,805500,0.7227398
341195,324500,805500,0.7250831
341196,325500,805500,0.752048
341197,326500,805500,0.7557311
341198,327500,805500,0.7609476
341199,328500,805500,0.7689229
341200,329500,805500,0.7765224
341201,330500,805500,0.8180969
341202,331500,805500,0.8042684
341203,332500,805500,0.8038826
341204,333500,805500,0.8066176
341205,334500,805500,0.8114884
341206,335500,805500,0.8403198
341207,336500,805500,0.8460287
341208,337500,805500,0.8517665
341209,338500,805500,0.8643707
341210,339500,805500,0.875695
341211,340500,805500,0.9216034
341212,341500,805500,0.9678844
341213,342500,805500,1.015683
341214,343500,805500,1.050773
341215,344500,805500,1.069387
341216,345500,805500,1.112473
341217,346500,805500,1.126704
341218,347500,805500,1.159486
341219,348500,805500,1.203729
341220,349500,805500,1.194531
341221,350500,805500,1.209267
341222,351500,805500,1.098427
341223,352500,805500,1.065199
341224,353500,805500,1.057592
341225,354500,805500,1.081187
341226,355500,805500,1.111945
341227,356500,805500,1.152714
341228,357500,805500,1.223321
341229,358500,805500,1.191084
341230,359500,805500,1.199284
341231,360500,805500,1.217825
341232,361500,805500,1.235581
341233,362500,805500,1.213568
341234,363500,805500,1.219665
341235,364500,805500,1.221592
341236,365500,805500,1.240398
341237,366500,805500,1.240124
341238,367500,805500,1.263839
341239,368500,805500,1.246865
341240,369500,805500,1.259949
341241,370500,805500,1.310452
341242,371500,805500,1.37905
341243,372500,805500,1.448395
341244,373500,805500,1.582615
341245,374500,805500,1.676903
341246,375500,805500,2.000365
341247,376500,805500,6.114233
341248,377500,805500,2.902267
341249,378500,805500,2.247827
341250,379500,805500,2.145579
341251,380500,805500,2.255
341252,381500,805500,2.481367
341253,382500,805500,2.749776
341254,383500,805500,2.876734
341255,384500,805500,2.924144
341256,385500,805500,3.868103
341257,386500,805500,3.407748
341258,387500,805500,3.441724
341259,388500,805500,3.663316
341260,389500,805500,4.54919
341261,390500,805500,5.751307
341262,391500,805500,7.353897
341263,392500,805500,8.503428
341264,393500,805500,9.312307
341265,394500,805500,11.60151
341266,395500,805500,10.00749
341267,396500,805500,7.513129
341268,397500,805500,4.89983
341625,64500,804500,0.7168382
341626,65500,804500,0.7375274
341627,66500,804500,0.7641008
341628,67500,804500,0.7802613
341629,68500,804500,0.7897121
341630,69500,804500,0.8055577
341631,70500,804500,0.8365625
341632,71500,804500,0.8809264
341633,72500,804500,1.148745
341635,74500,804500,0.8767093
341636,75500,804500,0.858233
341637,76500,804500,0.830799
341638,77500,804500,0.7886471
341681,120500,804500,0.6663014
341682,121500,804500,0.6713426
341683,122500,804500,0.6728061
341684,123500,804500,0.6732744
341685,124500,804500,0.6718174
341686,125500,804500,0.6775437
341687,126500,804500,0.6901118
341688,127500,804500,0.706493
341689,128500,804500,0.7037558
341690,129500,804500,0.7039113
341695,134500,804500,0.6839105
341696,135500,804500,0.687516
341697,136500,804500,0.6848547
341698,137500,804500,0.6914945
341699,138500,804500,0.6854004
341716,155500,804500,0.7050121
341717,156500,804500,0.7142439
341718,157500,804500,0.7188022
341719,158500,804500,0.7210916
341720,159500,804500,0.7247536
341721,160500,804500,0.7294678
341722,161500,804500,0.7368348
341723,162500,804500,0.7510018
341724,163500,804500,0.793851
341725,164500,804500,0.8175649
341731,170500,804500,0.783996
341732,171500,804500,0.7898636
341733,172500,804500,0.7787142
341734,173500,804500,0.7705879
341735,174500,804500,0.7642148
341736,175500,804500,0.7606841
341737,176500,804500,0.7574308
341738,177500,804500,0.7519626
341739,178500,804500,0.7483399
341740,179500,804500,0.7447523
341741,180500,804500,0.7373462
341742,181500,804500,0.7327543
341743,182500,804500,0.7294382
341744,183500,804500,0.715932
341745,184500,804500,0.7152864
341746,185500,804500,0.7116345
341747,186500,804500,0.70743
341748,187500,804500,0.7097999
341749,188500,804500,0.7075351
341750,189500,804500,0.7093837
341751,190500,804500,0.709003
341752,191500,804500,0.7097793
341753,192500,804500,0.7096044
341754,193500,804500,0.7091249
341755,194500,804500,0.7098634
341756,195500,804500,0.7029366
341757,196500,804500,0.7059243
341758,197500,804500,0.7042938
341759,198500,804500,0.7037125
341760,199500,804500,0.7055535
341761,200500,804500,0.7007223
341762,201500,804500,0.7043889
341763,202500,804500,0.7030013
341764,203500,804500,0.7018627
341765,204500,804500,0.7019423
341766,205500,804500,0.6995084
341767,206500,804500,0.6994209
341768,207500,804500,0.7022696
341769,208500,804500,0.7034886
341770,209500,804500,0.7043579
341771,210500,804500,0.7011071
341772,211500,804500,0.7017189
341773,212500,804500,0.7017971
341774,213500,804500,0.7008322
341775,214500,804500,0.7026485
341776,215500,804500,0.7030838
341777,216500,804500,0.7071918
341778,217500,804500,0.7156279
341779,218500,804500,0.746518
341780,219500,804500,0.7346536
341781,220500,804500,0.7180285
341782,221500,804500,0.7146115
341783,222500,804500,0.7130905
341784,223500,804500,0.7127183
341785,224500,804500,0.7129629
341786,225500,804500,0.7097947
341787,226500,804500,0.7144088
341788,227500,804500,0.7132658
341789,228500,804500,0.7109125
341790,229500,804500,0.7114602
341791,230500,804500,0.7080516
341792,231500,804500,0.7114954
341793,232500,804500,0.7184323
341794,233500,804500,0.7364406
341795,234500,804500,0.7809134
341796,235500,804500,0.766185
341797,236500,804500,0.7147847
341798,237500,804500,0.7011213
341799,238500,804500,0.6936388
341800,239500,804500,0.6855539
341801,240500,804500,0.6759254
341802,241500,804500,0.6693386
341803,242500,804500,0.6657556
341804,243500,804500,0.6636014
341805,244500,804500,0.6611466
341806,245500,804500,0.645123
341807,246500,804500,0.642613
341808,247500,804500,0.6458731
341809,248500,804500,0.6495127
341810,249500,804500,0.6478181
341811,250500,804500,0.6370046
341812,251500,804500,0.6384342
341813,252500,804500,0.6403737
341814,253500,804500,0.6384105
341815,254500,804500,0.6399288
341816,255500,804500,0.6308284
341817,256500,804500,0.6265383
341818,257500,804500,0.6238427
341819,258500,804500,0.6242126
341820,259500,804500,0.6262447
341821,260500,804500,0.6167964
341822,261500,804500,0.6198274
341823,262500,804500,0.6238813
341824,263500,804500,0.6279036
341825,264500,804500,0.6327696
341826,265500,804500,0.626089
341827,266500,804500,0.6355933
341828,267500,804500,0.6423635
341829,268500,804500,0.6500766
341830,269500,804500,0.6570107
341831,270500,804500,0.6492806
341832,271500,804500,0.6587933
341833,272500,804500,0.6676561
341834,273500,804500,0.6810649
341835,274500,804500,0.6930014
341836,275500,804500,0.6926442
341837,276500,804500,0.6995338
341838,277500,804500,0.7152209
341839,278500,804500,0.7287573
341840,279500,804500,0.7571358
341841,280500,804500,0.8046991
341842,281500,804500,0.975692
341843,282500,804500,1.000366
341844,283500,804500,0.767387
341845,284500,804500,0.7248262
341846,285500,804500,0.6984162
341847,286500,804500,0.6730782
341848,287500,804500,0.65288
341849,288500,804500,0.6388599
341850,289500,804500,0.6283556
341851,290500,804500,0.6223245
341852,291500,804500,0.616737
341853,292500,804500,0.6091763
341854,293500,804500,0.606034
341855,294500,804500,0.6023413
341856,295500,804500,0.6060417
341857,296500,804500,0.5987447
341858,297500,804500,0.5977136
341859,298500,804500,0.5933161
341860,299500,804500,0.6097534
341861,300500,804500,0.6171224
341862,301500,804500,0.6147025
341863,302500,804500,0.6152076
341864,303500,804500,0.6121966
341865,304500,804500,0.6156714
341866,305500,804500,0.6323564
341867,306500,804500,0.6297609
341868,307500,804500,0.6271163
341869,308500,804500,0.6265162
341870,309500,804500,0.6275604
341871,310500,804500,0.6484149
341872,311500,804500,0.6487011
341873,312500,804500,0.649731
341874,313500,804500,0.6499069
341875,314500,804500,0.651498
341876,315500,804500,0.6740814
341877,316500,804500,0.6780915
341878,317500,804500,0.6839989
341879,318500,804500,0.6869528
341880,319500,804500,0.6899301
341881,320500,804500,0.721801
341882,321500,804500,0.7247737
341883,322500,804500,0.7271325
341884,323500,804500,0.7293766
341885,324500,804500,0.7316582
341886,325500,804500,0.7673766
341887,326500,804500,0.7707722
341888,327500,804500,0.7751509
341889,328500,804500,0.7796459
341890,329500,804500,0.7853199
341891,330500,804500,0.8368452
341892,331500,804500,0.8246917
341893,332500,804500,0.8228688
341894,333500,804500,0.8254017
341895,334500,804500,0.8293669
341896,335500,804500,0.8602386
341897,336500,804500,0.8633008
341898,337500,804500,0.8675688
341899,338500,804500,0.878075
341900,339500,804500,0.887821
341901,340500,804500,0.9344672
341902,341500,804500,0.9717311
341903,342500,804500,1.005845
341904,343500,804500,1.094665
341905,344500,804500,1.078124
341906,345500,804500,1.086405
341907,346500,804500,1.117874
341908,347500,804500,1.221292
341909,348500,804500,1.35532
341910,349500,804500,1.206609
341911,350500,804500,1.169677
341912,351500,804500,1.101351
341913,352500,804500,1.074072
341914,353500,804500,1.075597
341915,354500,804500,1.121906
341916,355500,804500,1.171531
341917,356500,804500,1.203729
341918,357500,804500,1.204953
341919,358500,804500,1.373267
341920,359500,804500,1.244581
341921,360500,804500,1.218157
341922,361500,804500,1.216299
341923,362500,804500,1.203602
341924,363500,804500,1.231326
341925,364500,804500,1.235398
341926,365500,804500,1.215913
341927,366500,804500,1.206769
341928,367500,804500,1.209125
341929,368500,804500,1.216926
341930,369500,804500,1.230151
341931,370500,804500,1.262943
341932,371500,804500,1.309106
341933,372500,804500,1.380928
341934,373500,804500,1.486798
341935,374500,804500,1.607692
341936,375500,804500,1.796988
341937,376500,804500,2.162526
341938,377500,804500,2.097012
341939,378500,804500,1.99459
341940,379500,804500,2.033948
341941,380500,804500,2.122204
341942,381500,804500,2.258682
341943,382500,804500,2.403675
341944,383500,804500,2.580036
341945,384500,804500,2.909523
341946,385500,804500,3.463487
341947,386500,804500,3.056271
341948,387500,804500,3.295509
341949,388500,804500,3.471632
341950,389500,804500,4.067416
341951,390500,804500,4.790571
341952,391500,804500,6.070375
341953,392500,804500,6.926965
341954,393500,804500,6.734377
341955,394500,804500,7.938704
341956,395500,804500,8.343153
341957,396500,804500,5.610426
341958,397500,804500,4.370093
342316,65500,803500,0.7458131
342317,66500,803500,0.7850208
342318,67500,803500,0.8118345
342319,68500,803500,0.8104611
342320,69500,803500,0.8208851
342321,70500,803500,0.8671266
342322,71500,803500,0.9090526
342323,72500,803500,1.871395
342325,74500,803500,0.8517703
342326,75500,803500,0.8147603
342327,76500,803500,0.8035338
342372,121500,803500,0.6660595
342373,122500,803500,0.6672138
342377,126500,803500,0.6820005
342378,127500,803500,0.6913154
342379,128500,803500,0.6952326
342380,129500,803500,0.6859211
342384,133500,803500,0.6818502
342385,134500,803500,0.687323
342386,135500,803500,0.6916133
342387,136500,803500,0.6930323
342388,137500,803500,0.6915579
342389,138500,803500,0.6897067
342390,139500,803500,0.6860247
342406,155500,803500,0.707707
342407,156500,803500,0.7153899
342408,157500,803500,0.719342
342409,158500,803500,0.7217112
342410,159500,803500,0.7263801
342411,160500,803500,0.7321901
342412,161500,803500,0.7428566
342413,162500,803500,0.774282
342414,163500,803500,0.8136031
342415,164500,803500,0.7914426
342420,169500,803500,0.7758632
342421,170500,803500,0.7981262
342422,171500,803500,0.7917315
342423,172500,803500,0.7789636
342424,173500,803500,0.7700984
342425,174500,803500,0.7628474
342426,175500,803500,0.7576033
342427,176500,803500,0.7588416
342428,177500,803500,0.7557915
342429,178500,803500,0.7512485
342430,179500,803500,0.7455885
342431,180500,803500,0.738417
342432,181500,803500,0.7356744
342433,182500,803500,0.7326313
342434,183500,803500,0.7146406
342435,184500,803500,0.7139261
342436,185500,803500,0.7112322
342437,186500,803500,0.708551
342438,187500,803500,0.7084267
342439,188500,803500,0.7083133
342440,189500,803500,0.7086336
342441,190500,803500,0.7071925
342442,191500,803500,0.7077805
342443,192500,803500,0.7078387
342444,193500,803500,0.707654
342445,194500,803500,0.7077978
342446,195500,803500,0.7012379
342447,196500,803500,0.7023343
342448,197500,803500,0.7040211
342449,198500,803500,0.7040323
342450,199500,803500,0.7050562
342451,200500,803500,0.6998028
342452,201500,803500,0.697235
342453,202500,803500,0.7014816
342454,203500,803500,0.7022686
342455,204500,803500,0.7024642
342456,205500,803500,0.7000647
342457,206500,803500,0.7012521
342458,207500,803500,0.702717
342459,208500,803500,0.7037625
342460,209500,803500,0.704311
342461,210500,803500,0.7014185
342462,211500,803500,0.7023609
342463,212500,803500,0.7033221
342464,213500,803500,0.7045373
342465,214500,803500,0.7072781
342466,215500,803500,0.7086669
342467,216500,803500,0.7137783
342468,217500,803500,0.7126922
342469,218500,803500,0.7212284
342470,219500,803500,0.7537185
342471,220500,803500,0.7517303
342472,221500,803500,0.7242581
342473,222500,803500,0.7201807
342474,223500,803500,0.7215144
342475,224500,803500,0.7229207
342476,225500,803500,0.7220777
342477,226500,803500,0.7251608
342478,227500,803500,0.7259614
342479,228500,803500,0.7185476
342480,229500,803500,0.7164828
342481,230500,803500,0.7156248
342482,231500,803500,0.7205954
342483,232500,803500,0.7322094
342484,233500,803500,0.7986343
342485,234500,803500,0.7897451
342486,235500,803500,0.7093252
342487,236500,803500,0.6988338
342488,237500,803500,0.6939976
342489,238500,803500,0.6896693
342490,239500,803500,0.6832757
342491,240500,803500,0.6720925
342492,241500,803500,0.6671256
342493,242500,803500,0.6618705
342494,243500,803500,0.659361
342495,244500,803500,0.6593504
342496,245500,803500,0.6468582
342497,246500,803500,0.6415148
342498,247500,803500,0.648984
342499,248500,803500,0.6507846
342500,249500,803500,0.6504034
342501,250500,803500,0.6414218
342502,251500,803500,0.6397765
342503,252500,803500,0.6444589
342504,253500,803500,0.6443895
342505,254500,803500,0.6473457
342506,255500,803500,0.6343107
342507,256500,803500,0.628523
342508,257500,803500,0.6257197
342509,258500,803500,0.6263864
342510,259500,803500,0.6288129
342511,260500,803500,0.6196979
342512,261500,803500,0.6228428
342513,262500,803500,0.62682
342514,263500,803500,0.6322466
342515,264500,803500,0.639561
